# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-29 12:34:02 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03109500 Little Beaver Creek near East Liverpool OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 03109500
#            TS   parameter     statistic     Description
#        108675       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	108675_00060_00003	108675_00060_00003_cd
USGS	03109500	2014-09-18	116	A
USGS	03109500	2014-09-19	107	A
USGS	03109500	2014-09-20	102	A
USGS	03109500	2014-09-21	98.4	A
USGS	03109500	2014-09-22	92.6	A
USGS	03109500	2014-09-23	88.8	A
USGS	03109500	2014-09-24	87.8	A
USGS	03109500	2014-09-25	84.4	A
USGS	03109500	2014-09-26	82.0	A
USGS	03109500	2014-09-27	80.1	A
USGS	03109500	2014-09-28	78.0	A
USGS	03109500	2014-09-29	77.6	A
USGS	03109500	2014-09-30	79.0	A
USGS	03109500	2014-10-01	82.0	A
USGS	03109500	2014-10-02	87.8	A
USGS	03109500	2014-10-03	91.2	A
USGS	03109500	2014-10-04	128	A
USGS	03109500	2014-10-05	146	A
USGS	03109500	2014-10-06	127	A
USGS	03109500	2014-10-07	120	A
USGS	03109500	2014-10-08	193	A
USGS	03109500	2014-10-09	167	A
USGS	03109500	2014-10-10	130	A
USGS	03109500	2014-10-11	111	A
USGS	03109500	2014-10-12	100	A
USGS	03109500	2014-10-13	93.7	A
USGS	03109500	2014-10-14	92.5	A
USGS	03109500	2014-10-15	124	A
USGS	03109500	2014-10-16	223	A
USGS	03109500	2014-10-17	213	A
USGS	03109500	2014-10-18	156	A
USGS	03109500	2014-10-19	133	A
USGS	03109500	2014-10-20	123	A
USGS	03109500	2014-10-21	134	A
USGS	03109500	2014-10-22	190	A
USGS	03109500	2014-10-23	195	A
USGS	03109500	2014-10-24	151	A
USGS	03109500	2014-10-25	132	A
USGS	03109500	2014-10-26	121	A
USGS	03109500	2014-10-27	112	A
USGS	03109500	2014-10-28	110	A
USGS	03109500	2014-10-29	155	A
USGS	03109500	2014-10-30	187	A
USGS	03109500	2014-10-31	147	A
USGS	03109500	2014-11-01	131	A
USGS	03109500	2014-11-02	124	A
USGS	03109500	2014-11-03	126	A
USGS	03109500	2014-11-04	118	A
USGS	03109500	2014-11-05	113	A
USGS	03109500	2014-11-06	128	A
USGS	03109500	2014-11-07	188	A
USGS	03109500	2014-11-08	236	A
USGS	03109500	2014-11-09	186	A
USGS	03109500	2014-11-10	158	A
USGS	03109500	2014-11-11	144	A
USGS	03109500	2014-11-12	138	A
USGS	03109500	2014-11-13	128	A
USGS	03109500	2014-11-14	123	A
USGS	03109500	2014-11-15	117	A
USGS	03109500	2014-11-16	115	A
USGS	03109500	2014-11-17	133	A
USGS	03109500	2014-11-18	154	A:e
USGS	03109500	2014-11-19	142	A:e
USGS	03109500	2014-11-20	136	A:e
USGS	03109500	2014-11-21	140	A:e
USGS	03109500	2014-11-22	159	A
USGS	03109500	2014-11-23	183	A
USGS	03109500	2014-11-24	289	A
USGS	03109500	2014-11-25	348	A
USGS	03109500	2014-11-26	226	A
USGS	03109500	2014-11-27	185	A
USGS	03109500	2014-11-28	167	A
USGS	03109500	2014-11-29	155	A
USGS	03109500	2014-11-30	148	A
USGS	03109500	2014-12-01	153	A
USGS	03109500	2014-12-02	156	A
USGS	03109500	2014-12-03	154	A
USGS	03109500	2014-12-04	149	A
USGS	03109500	2014-12-05	146	A
USGS	03109500	2014-12-06	1090	A
USGS	03109500	2014-12-07	1580	A
USGS	03109500	2014-12-08	749	A
USGS	03109500	2014-12-09	510	A
USGS	03109500	2014-12-10	397	A
USGS	03109500	2014-12-11	331	A
USGS	03109500	2014-12-12	285	A
USGS	03109500	2014-12-13	252	A
USGS	03109500	2014-12-14	238	A
USGS	03109500	2014-12-15	231	A
USGS	03109500	2014-12-16	239	A
USGS	03109500	2014-12-17	298	A
USGS	03109500	2014-12-18	303	A
USGS	03109500	2014-12-19	256	A
USGS	03109500	2014-12-20	233	A
USGS	03109500	2014-12-21	214	A
USGS	03109500	2014-12-22	199	A
USGS	03109500	2014-12-23	205	A
USGS	03109500	2014-12-24	223	A
USGS	03109500	2014-12-25	279	A
USGS	03109500	2014-12-26	274	A
USGS	03109500	2014-12-27	237	A
USGS	03109500	2014-12-28	300	A
USGS	03109500	2014-12-29	458	A
USGS	03109500	2014-12-30	353	A
USGS	03109500	2014-12-31	271	A
USGS	03109500	2015-01-01	247	A:e
USGS	03109500	2015-01-02	265	A:e
USGS	03109500	2015-01-03	361	A:e
USGS	03109500	2015-01-04	1360	A
USGS	03109500	2015-01-05	1230	A
USGS	03109500	2015-01-06	653	A
USGS	03109500	2015-01-07	448	A:e
USGS	03109500	2015-01-08	372	A:e
USGS	03109500	2015-01-09	343	A:e
USGS	03109500	2015-01-10	322	A:e
USGS	03109500	2015-01-11	320	A:e
USGS	03109500	2015-01-12	398	A:e
USGS	03109500	2015-01-13	381	A:e
USGS	03109500	2015-01-14	309	A:e
USGS	03109500	2015-01-15	279	A:e
USGS	03109500	2015-01-16	274	A:e
USGS	03109500	2015-01-17	281	A:e
USGS	03109500	2015-01-18	302	A:e
USGS	03109500	2015-01-19	318	A:e
USGS	03109500	2015-01-20	300	A:e
USGS	03109500	2015-01-21	313	A:e
USGS	03109500	2015-01-22	324	A:e
USGS	03109500	2015-01-23	306	A:e
USGS	03109500	2015-01-24	292	A:e
USGS	03109500	2015-01-25	306	A:e
USGS	03109500	2015-01-26	302	A:e
USGS	03109500	2015-01-27	287	A:e
USGS	03109500	2015-01-28	306	A:e
USGS	03109500	2015-01-29	338	A:e
USGS	03109500	2015-01-30	340	A:e
USGS	03109500	2015-01-31	326	A:e
USGS	03109500	2015-02-01	341	A:e
USGS	03109500	2015-02-02	429	A:e
USGS	03109500	2015-02-03	430	A:e
USGS	03109500	2015-02-04	491	A:e
USGS	03109500	2015-02-05	486	A:e
USGS	03109500	2015-02-06	479	A:e
USGS	03109500	2015-02-07	553	A:e
USGS	03109500	2015-02-08	861	A:e
USGS	03109500	2015-02-09	1390	A:e
USGS	03109500	2015-02-10	1540	A:e
USGS	03109500	2015-02-11	1290	A:e
USGS	03109500	2015-02-12	906	A:e
USGS	03109500	2015-02-13	568	A:e
USGS	03109500	2015-02-14	495	A:e
USGS	03109500	2015-02-15	448	A:e
USGS	03109500	2015-02-16	469	A:e
USGS	03109500	2015-02-17	459	A:e
USGS	03109500	2015-02-18	398	A:e
USGS	03109500	2015-02-19	385	A:e
USGS	03109500	2015-02-20	365	A:e
USGS	03109500	2015-02-21	353	A:e
USGS	03109500	2015-02-22	365	A:e
USGS	03109500	2015-02-23	349	A:e
USGS	03109500	2015-02-24	328	A:e
USGS	03109500	2015-02-25	338	A:e
USGS	03109500	2015-02-26	314	A:e
USGS	03109500	2015-02-27	279	A:e
USGS	03109500	2015-02-28	250	A:e
USGS	03109500	2015-03-01	246	A:e
USGS	03109500	2015-03-02	270	A:e
USGS	03109500	2015-03-03	310	A:e
USGS	03109500	2015-03-04	325	A:e
USGS	03109500	2015-03-05	283	A:e
USGS	03109500	2015-03-06	254	A:e
USGS	03109500	2015-03-07	250	A:e
USGS	03109500	2015-03-08	279	A:e
USGS	03109500	2015-03-09	463	A:e
USGS	03109500	2015-03-10	870	A:e
USGS	03109500	2015-03-11	2120	A:e
USGS	03109500	2015-03-12	3690	A
USGS	03109500	2015-03-13	3420	A
USGS	03109500	2015-03-14	7300	A
USGS	03109500	2015-03-15	7090	A
USGS	03109500	2015-03-16	3470	A
USGS	03109500	2015-03-17	2420	A
USGS	03109500	2015-03-18	1680	A
USGS	03109500	2015-03-19	1300	A
USGS	03109500	2015-03-20	1140	A
USGS	03109500	2015-03-21	1030	A
USGS	03109500	2015-03-22	895	A
USGS	03109500	2015-03-23	775	A
USGS	03109500	2015-03-24	690	A
USGS	03109500	2015-03-25	675	A
USGS	03109500	2015-03-26	841	A
USGS	03109500	2015-03-27	999	A
USGS	03109500	2015-03-28	832	A
USGS	03109500	2015-03-29	705	A
USGS	03109500	2015-03-30	685	A
USGS	03109500	2015-03-31	643	A
USGS	03109500	2015-04-01	595	A
USGS	03109500	2015-04-02	566	A
USGS	03109500	2015-04-03	1010	A
USGS	03109500	2015-04-04	2900	A
USGS	03109500	2015-04-05	1820	A
USGS	03109500	2015-04-06	1190	A
USGS	03109500	2015-04-07	1140	A
USGS	03109500	2015-04-08	1550	A
USGS	03109500	2015-04-09	2780	A
USGS	03109500	2015-04-10	5840	A
USGS	03109500	2015-04-11	3360	A
USGS	03109500	2015-04-12	1770	A
USGS	03109500	2015-04-13	1330	A
USGS	03109500	2015-04-14	1200	A
USGS	03109500	2015-04-15	1010	A
USGS	03109500	2015-04-16	866	A
USGS	03109500	2015-04-17	822	A
USGS	03109500	2015-04-18	768	A
USGS	03109500	2015-04-19	672	A
USGS	03109500	2015-04-20	742	A
USGS	03109500	2015-04-21	819	A
USGS	03109500	2015-04-22	706	A
USGS	03109500	2015-04-23	654	A
USGS	03109500	2015-04-24	561	A
USGS	03109500	2015-04-25	512	A
USGS	03109500	2015-04-26	491	A
USGS	03109500	2015-04-27	453	A
USGS	03109500	2015-04-28	427	A
USGS	03109500	2015-04-29	393	A
USGS	03109500	2015-04-30	377	A
USGS	03109500	2015-05-01	399	A
USGS	03109500	2015-05-02	364	A
USGS	03109500	2015-05-03	330	A
USGS	03109500	2015-05-04	309	A
USGS	03109500	2015-05-05	309	A
USGS	03109500	2015-05-06	330	A
USGS	03109500	2015-05-07	368	A
USGS	03109500	2015-05-08	310	A
USGS	03109500	2015-05-09	271	A
USGS	03109500	2015-05-10	249	A
USGS	03109500	2015-05-11	234	A
USGS	03109500	2015-05-12	254	A
USGS	03109500	2015-05-13	257	A
USGS	03109500	2015-05-14	220	A
USGS	03109500	2015-05-15	204	A
USGS	03109500	2015-05-16	194	A
USGS	03109500	2015-05-17	242	A
USGS	03109500	2015-05-18	312	A
USGS	03109500	2015-05-19	349	A
USGS	03109500	2015-05-20	284	A
USGS	03109500	2015-05-21	222	A
USGS	03109500	2015-05-22	206	A
USGS	03109500	2015-05-23	184	A
USGS	03109500	2015-05-24	168	A
USGS	03109500	2015-05-25	158	A
USGS	03109500	2015-05-26	151	A
USGS	03109500	2015-05-27	169	A
USGS	03109500	2015-05-28	184	A
USGS	03109500	2015-05-29	188	A
USGS	03109500	2015-05-30	159	A
USGS	03109500	2015-05-31	206	A
USGS	03109500	2015-06-01	556	A
USGS	03109500	2015-06-02	352	A
USGS	03109500	2015-06-03	236	A
USGS	03109500	2015-06-04	195	A
USGS	03109500	2015-06-05	178	A
USGS	03109500	2015-06-06	214	A
USGS	03109500	2015-06-07	186	A
USGS	03109500	2015-06-08	159	A
USGS	03109500	2015-06-09	180	A
USGS	03109500	2015-06-10	176	A
USGS	03109500	2015-06-11	146	A
USGS	03109500	2015-06-12	133	A
USGS	03109500	2015-06-13	144	A
USGS	03109500	2015-06-14	253	A
USGS	03109500	2015-06-15	2740	A
USGS	03109500	2015-06-16	3960	A
USGS	03109500	2015-06-17	2400	A
USGS	03109500	2015-06-18	1130	A
USGS	03109500	2015-06-19	1970	A
USGS	03109500	2015-06-20	1820	A
USGS	03109500	2015-06-21	2790	A
USGS	03109500	2015-06-22	1680	A
USGS	03109500	2015-06-23	1130	A
USGS	03109500	2015-06-24	1190	A
USGS	03109500	2015-06-25	804	A
USGS	03109500	2015-06-26	670	A
USGS	03109500	2015-06-27	1500	A
USGS	03109500	2015-06-28	3380	A
USGS	03109500	2015-06-29	1950	A
USGS	03109500	2015-06-30	1590	A
USGS	03109500	2015-07-01	2550	A
USGS	03109500	2015-07-02	1730	A
USGS	03109500	2015-07-03	1050	A
USGS	03109500	2015-07-04	830	A
USGS	03109500	2015-07-05	664	A
USGS	03109500	2015-07-06	587	A
USGS	03109500	2015-07-07	567	A
USGS	03109500	2015-07-08	1110	A
USGS	03109500	2015-07-09	891	A
USGS	03109500	2015-07-10	886	A
USGS	03109500	2015-07-11	688	A
USGS	03109500	2015-07-12	535	A
USGS	03109500	2015-07-13	482	A
USGS	03109500	2015-07-14	561	A
USGS	03109500	2015-07-15	1300	A
USGS	03109500	2015-07-16	721	A
USGS	03109500	2015-07-17	516	A
USGS	03109500	2015-07-18	447	A
USGS	03109500	2015-07-19	392	A
USGS	03109500	2015-07-20	371	A
USGS	03109500	2015-07-21	379	A
USGS	03109500	2015-07-22	323	A
USGS	03109500	2015-07-23	275	A
USGS	03109500	2015-07-24	242	A
USGS	03109500	2015-07-25	219	A
USGS	03109500	2015-07-26	207	A
USGS	03109500	2015-07-27	513	A
USGS	03109500	2015-07-28	293	A
USGS	03109500	2015-07-29	213	A
USGS	03109500	2015-07-30	186	A
USGS	03109500	2015-07-31	166	A
USGS	03109500	2015-08-01	152	A
USGS	03109500	2015-08-02	141	A
USGS	03109500	2015-08-03	138	A
USGS	03109500	2015-08-04	162	A
USGS	03109500	2015-08-05	130	A
USGS	03109500	2015-08-06	119	A
USGS	03109500	2015-08-07	117	A
USGS	03109500	2015-08-08	113	A
USGS	03109500	2015-08-09	110	A
USGS	03109500	2015-08-10	110	A
USGS	03109500	2015-08-11	115	A
USGS	03109500	2015-08-12	103	A
USGS	03109500	2015-08-13	99.4	A
USGS	03109500	2015-08-14	94.4	A
USGS	03109500	2015-08-15	89.8	A
USGS	03109500	2015-08-16	101	A
USGS	03109500	2015-08-17	88.5	A
USGS	03109500	2015-08-18	161	A
USGS	03109500	2015-08-19	151	A
USGS	03109500	2015-08-20	143	A
USGS	03109500	2015-08-21	158	A
USGS	03109500	2015-08-22	121	A
USGS	03109500	2015-08-23	102	A
USGS	03109500	2015-08-24	91.8	A
USGS	03109500	2015-08-25	85.4	A
USGS	03109500	2015-08-26	81.5	A
USGS	03109500	2015-08-27	80.6	A
USGS	03109500	2015-08-28	79.7	A
USGS	03109500	2015-08-29	77.6	A
USGS	03109500	2015-08-30	83.8	A
USGS	03109500	2015-08-31	104	A
USGS	03109500	2015-09-01	104	A
USGS	03109500	2015-09-02	87.3	A
USGS	03109500	2015-09-03	83.1	A
USGS	03109500	2015-09-04	75.5	A
USGS	03109500	2015-09-05	73.8	A
USGS	03109500	2015-09-06	97.5	A
USGS	03109500	2015-09-07	88.6	A
USGS	03109500	2015-09-08	76.0	A
USGS	03109500	2015-09-09	76.8	A
USGS	03109500	2015-09-10	79.8	A
USGS	03109500	2015-09-11	78.8	A
USGS	03109500	2015-09-12	75.6	A
USGS	03109500	2015-09-13	109	A
USGS	03109500	2015-09-14	121	A
USGS	03109500	2015-09-15	110	A
USGS	03109500	2015-09-16	88.9	A
USGS	03109500	2015-09-17	77.3	A
USGS	03109500	2015-09-18	70.0	A
USGS	03109500	2015-09-19	70.4	A
USGS	03109500	2015-09-20	108	A
USGS	03109500	2015-09-21	109	A
USGS	03109500	2015-09-22	93.0	A
USGS	03109500	2015-09-23	78.3	A
USGS	03109500	2015-09-24	69.9	A
USGS	03109500	2015-09-25	65.5	A
USGS	03109500	2015-09-26	61.6	A
USGS	03109500	2015-09-27	59.4	A
USGS	03109500	2015-09-28	63.6	A
USGS	03109500	2015-09-29	95.1	A
USGS	03109500	2015-09-30	450	A
USGS	03109500	2015-10-01	324	A
USGS	03109500	2015-10-02	176	A
USGS	03109500	2015-10-03	202	A
USGS	03109500	2015-10-04	357	A
USGS	03109500	2015-10-05	236	A
USGS	03109500	2015-10-06	164	A
USGS	03109500	2015-10-07	134	A
USGS	03109500	2015-10-08	118	A
USGS	03109500	2015-10-09	114	A
USGS	03109500	2015-10-10	119	A
USGS	03109500	2015-10-11	114	A
USGS	03109500	2015-10-12	105	A
USGS	03109500	2015-10-13	100	A
USGS	03109500	2015-10-14	96.9	A
USGS	03109500	2015-10-15	91.4	A
USGS	03109500	2015-10-16	94.7	A
USGS	03109500	2015-10-17	96.7	A
USGS	03109500	2015-10-18	95.3	A
USGS	03109500	2015-10-19	91.5	A
USGS	03109500	2015-10-20	88.0	A
USGS	03109500	2015-10-21	87.7	A
USGS	03109500	2015-10-22	85.7	A
USGS	03109500	2015-10-23	85.6	A
USGS	03109500	2015-10-24	84.1	A
USGS	03109500	2015-10-25	97.8	A
USGS	03109500	2015-10-26	121	A
USGS	03109500	2015-10-27	125	A
USGS	03109500	2015-10-28	304	A
USGS	03109500	2015-10-29	858	A
USGS	03109500	2015-10-30	428	A
USGS	03109500	2015-10-31	264	A
USGS	03109500	2015-11-01	211	A
USGS	03109500	2015-11-02	192	A
USGS	03109500	2015-11-03	172	A
USGS	03109500	2015-11-04	151	A
USGS	03109500	2015-11-05	141	A
USGS	03109500	2015-11-06	140	A
USGS	03109500	2015-11-07	142	A
USGS	03109500	2015-11-08	137	A
USGS	03109500	2015-11-09	128	A
USGS	03109500	2015-11-10	193	A
USGS	03109500	2015-11-11	581	A
USGS	03109500	2015-11-12	413	A
USGS	03109500	2015-11-13	324	A
USGS	03109500	2015-11-14	254	A
USGS	03109500	2015-11-15	210	A
USGS	03109500	2015-11-16	197	A
USGS	03109500	2015-11-17	190	A
USGS	03109500	2015-11-18	200	A
USGS	03109500	2015-11-19	214	A
USGS	03109500	2015-11-20	205	A
USGS	03109500	2015-11-21	194	A
USGS	03109500	2015-11-22	191	A
USGS	03109500	2015-11-23	188	A
USGS	03109500	2015-11-24	182	A
USGS	03109500	2015-11-25	176	A
USGS	03109500	2015-11-26	160	A
USGS	03109500	2015-11-27	155	A
USGS	03109500	2015-11-28	172	A
USGS	03109500	2015-11-29	213	A
USGS	03109500	2015-11-30	210	A
USGS	03109500	2015-12-01	191	A
USGS	03109500	2015-12-02	201	A
USGS	03109500	2015-12-03	202	A
USGS	03109500	2015-12-04	189	A
USGS	03109500	2015-12-05	177	A
USGS	03109500	2015-12-06	168	A
USGS	03109500	2015-12-07	165	A
USGS	03109500	2015-12-08	164	A
USGS	03109500	2015-12-09	162	A
USGS	03109500	2015-12-10	148	A
USGS	03109500	2015-12-11	130	A
USGS	03109500	2015-12-12	129	A
USGS	03109500	2015-12-13	126	A
USGS	03109500	2015-12-14	128	A
USGS	03109500	2015-12-15	138	A
USGS	03109500	2015-12-16	139	A
USGS	03109500	2015-12-17	139	A
USGS	03109500	2015-12-18	152	A
USGS	03109500	2015-12-19	143	A
USGS	03109500	2015-12-20	128	A
USGS	03109500	2015-12-21	125	A
USGS	03109500	2015-12-22	251	A
USGS	03109500	2015-12-23	620	A
USGS	03109500	2015-12-24	555	A
USGS	03109500	2015-12-25	553	A
USGS	03109500	2015-12-26	388	A
USGS	03109500	2015-12-27	1180	A
USGS	03109500	2015-12-28	2080	A
USGS	03109500	2015-12-29	1730	A
USGS	03109500	2015-12-30	1220	A
USGS	03109500	2015-12-31	836	A
USGS	03109500	2016-01-01	659	A
USGS	03109500	2016-01-02	539	A
USGS	03109500	2016-01-03	468	A
USGS	03109500	2016-01-04	419	A
USGS	03109500	2016-01-05	276	A:e
USGS	03109500	2016-01-06	253	A:e
USGS	03109500	2016-01-07	232	A:e
USGS	03109500	2016-01-08	219	A:e
USGS	03109500	2016-01-09	377	A:e
USGS	03109500	2016-01-10	691	A
USGS	03109500	2016-01-11	910	A
USGS	03109500	2016-01-12	436	A:e
USGS	03109500	2016-01-13	317	A:e
USGS	03109500	2016-01-14	328	A:e
USGS	03109500	2016-01-15	369	A:e
USGS	03109500	2016-01-16	482	A
USGS	03109500	2016-01-17	510	A
USGS	03109500	2016-01-18	369	A:e
USGS	03109500	2016-01-19	350	A:e
USGS	03109500	2016-01-20	322	A:e
USGS	03109500	2016-01-21	286	A:e
USGS	03109500	2016-01-22	277	A:e
USGS	03109500	2016-01-23	263	A:e
USGS	03109500	2016-01-24	259	A:e
USGS	03109500	2016-01-25	238	A:e
USGS	03109500	2016-01-26	226	A:e
USGS	03109500	2016-01-27	246	A:e
USGS	03109500	2016-01-28	263	A:e
USGS	03109500	2016-01-29	208	A:e
USGS	03109500	2016-01-30	179	A:e
USGS	03109500	2016-01-31	159	A:e
USGS	03109500	2016-02-01	176	A:e
USGS	03109500	2016-02-02	191	A:e
USGS	03109500	2016-02-03	834	A
USGS	03109500	2016-02-04	1170	A
USGS	03109500	2016-02-05	673	A
USGS	03109500	2016-02-06	515	A
USGS	03109500	2016-02-07	445	A
USGS	03109500	2016-02-08	415	A
USGS	03109500	2016-02-09	409	A
USGS	03109500	2016-02-10	374	A
USGS	03109500	2016-02-11	285	A:e
USGS	03109500	2016-02-12	263	A:e
USGS	03109500	2016-02-13	257	A:e
USGS	03109500	2016-02-14	247	A:e
USGS	03109500	2016-02-15	249	A:e
USGS	03109500	2016-02-16	285	A:e
USGS	03109500	2016-02-17	307	A:e
USGS	03109500	2016-02-18	288	A:e
USGS	03109500	2016-02-19	308	A:e
USGS	03109500	2016-02-20	993	A:e
USGS	03109500	2016-02-21	2330	A
USGS	03109500	2016-02-22	1260	A
USGS	03109500	2016-02-23	888	A
USGS	03109500	2016-02-24	1690	A
USGS	03109500	2016-02-25	3650	A
USGS	03109500	2016-02-26	2110	A
USGS	03109500	2016-02-27	1250	A
USGS	03109500	2016-02-28	1000	A
USGS	03109500	2016-02-29	900	A
USGS	03109500	2016-03-01	824	A
USGS	03109500	2016-03-02	1570	A
USGS	03109500	2016-03-03	1170	A
USGS	03109500	2016-03-04	935	A
USGS	03109500	2016-03-05	838	A
USGS	03109500	2016-03-06	782	A
USGS	03109500	2016-03-07	694	A
USGS	03109500	2016-03-08	628	A
USGS	03109500	2016-03-09	571	A
USGS	03109500	2016-03-10	618	A
USGS	03109500	2016-03-11	1820	A
USGS	03109500	2016-03-12	1400	A
USGS	03109500	2016-03-13	1060	A
USGS	03109500	2016-03-14	1260	A
USGS	03109500	2016-03-15	3550	A
USGS	03109500	2016-03-16	2500	A
USGS	03109500	2016-03-17	1450	A
USGS	03109500	2016-03-18	1090	A
USGS	03109500	2016-03-19	897	A
USGS	03109500	2016-03-20	785	A
USGS	03109500	2016-03-21	697	A
USGS	03109500	2016-03-22	615	A
USGS	03109500	2016-03-23	560	A
USGS	03109500	2016-03-24	513	A
USGS	03109500	2016-03-25	548	A
USGS	03109500	2016-03-26	514	A
USGS	03109500	2016-03-27	450	A
USGS	03109500	2016-03-28	589	A
USGS	03109500	2016-03-29	638	A
USGS	03109500	2016-03-30	498	A
USGS	03109500	2016-03-31	454	A
USGS	03109500	2016-04-01	582	A
USGS	03109500	2016-04-02	714	A
USGS	03109500	2016-04-03	609	A
USGS	03109500	2016-04-04	588	A
USGS	03109500	2016-04-05	529	A
USGS	03109500	2016-04-06	467	A
USGS	03109500	2016-04-07	552	A
USGS	03109500	2016-04-08	868	A
USGS	03109500	2016-04-09	809	A
USGS	03109500	2016-04-10	801	A
USGS	03109500	2016-04-11	862	A
USGS	03109500	2016-04-12	3260	A
USGS	03109500	2016-04-13	2130	A
USGS	03109500	2016-04-14	1290	A
USGS	03109500	2016-04-15	1020	A
USGS	03109500	2016-04-16	855	A
USGS	03109500	2016-04-17	736	A
USGS	03109500	2016-04-18	645	A
USGS	03109500	2016-04-19	574	A
USGS	03109500	2016-04-20	518	A
USGS	03109500	2016-04-21	479	A
USGS	03109500	2016-04-22	503	A
USGS	03109500	2016-04-23	586	A
USGS	03109500	2016-04-24	464	A
USGS	03109500	2016-04-25	410	A
USGS	03109500	2016-04-26	407	A
USGS	03109500	2016-04-27	406	A
USGS	03109500	2016-04-28	409	A
USGS	03109500	2016-04-29	621	A
USGS	03109500	2016-04-30	478	A
USGS	03109500	2016-05-01	873	A
USGS	03109500	2016-05-02	1300	A
USGS	03109500	2016-05-03	1130	A
USGS	03109500	2016-05-04	854	A
USGS	03109500	2016-05-05	1230	A
USGS	03109500	2016-05-06	1050	A
USGS	03109500	2016-05-07	814	A
USGS	03109500	2016-05-08	712	A
USGS	03109500	2016-05-09	599	A
USGS	03109500	2016-05-10	534	A
USGS	03109500	2016-05-11	529	A
USGS	03109500	2016-05-12	525	A
USGS	03109500	2016-05-13	894	A
USGS	03109500	2016-05-14	783	A
USGS	03109500	2016-05-15	716	A
USGS	03109500	2016-05-16	579	A
USGS	03109500	2016-05-17	490	A
USGS	03109500	2016-05-18	463	A
USGS	03109500	2016-05-19	433	A
USGS	03109500	2016-05-20	379	A
USGS	03109500	2016-05-21	527	A
USGS	03109500	2016-05-22	752	A
USGS	03109500	2016-05-23	562	A
USGS	03109500	2016-05-24	456	A
USGS	03109500	2016-05-25	393	A
USGS	03109500	2016-05-26	348	A
USGS	03109500	2016-05-27	318	A
USGS	03109500	2016-05-28	287	A
USGS	03109500	2016-05-29	262	A
USGS	03109500	2016-05-30	263	A
USGS	03109500	2016-05-31	237	A
USGS	03109500	2016-06-01	216	A
USGS	03109500	2016-06-02	226	A
USGS	03109500	2016-06-03	324	A
USGS	03109500	2016-06-04	246	A
USGS	03109500	2016-06-05	262	A
USGS	03109500	2016-06-06	275	A
USGS	03109500	2016-06-07	325	A
USGS	03109500	2016-06-08	330	A
USGS	03109500	2016-06-09	242	A
USGS	03109500	2016-06-10	200	A
USGS	03109500	2016-06-11	181	A
USGS	03109500	2016-06-12	171	A
USGS	03109500	2016-06-13	154	A
USGS	03109500	2016-06-14	143	A
USGS	03109500	2016-06-15	137	A
USGS	03109500	2016-06-16	211	A
USGS	03109500	2016-06-17	430	A
USGS	03109500	2016-06-18	259	A
USGS	03109500	2016-06-19	181	A
USGS	03109500	2016-06-20	151	A
USGS	03109500	2016-06-21	137	A
USGS	03109500	2016-06-22	125	A
USGS	03109500	2016-06-23	169	A
USGS	03109500	2016-06-24	223	A
USGS	03109500	2016-06-25	174	A
USGS	03109500	2016-06-26	139	A
USGS	03109500	2016-06-27	121	A
USGS	03109500	2016-06-28	111	A
USGS	03109500	2016-06-29	102	A
USGS	03109500	2016-06-30	97.1	A
USGS	03109500	2016-07-01	93.2	A
USGS	03109500	2016-07-02	91.2	A
USGS	03109500	2016-07-03	90.6	A
USGS	03109500	2016-07-04	89.4	A
USGS	03109500	2016-07-05	92.7	A
USGS	03109500	2016-07-06	90.5	A
USGS	03109500	2016-07-07	104	A
USGS	03109500	2016-07-08	145	A
USGS	03109500	2016-07-09	107	A
USGS	03109500	2016-07-10	90.3	A
USGS	03109500	2016-07-11	80.8	A
USGS	03109500	2016-07-12	74.1	A
USGS	03109500	2016-07-13	69.5	A
USGS	03109500	2016-07-14	74.7	A
USGS	03109500	2016-07-15	101	A
USGS	03109500	2016-07-16	85.2	A
USGS	03109500	2016-07-17	72.6	A
USGS	03109500	2016-07-18	69.8	A
USGS	03109500	2016-07-19	69.5	A
USGS	03109500	2016-07-20	64.0	A
USGS	03109500	2016-07-21	58.2	A
USGS	03109500	2016-07-22	54.8	A
USGS	03109500	2016-07-23	59.8	A
USGS	03109500	2016-07-24	62.2	A
USGS	03109500	2016-07-25	121	A
USGS	03109500	2016-07-26	97.2	A
USGS	03109500	2016-07-27	80.6	A
USGS	03109500	2016-07-28	68.3	A
USGS	03109500	2016-07-29	66.0	A
USGS	03109500	2016-07-30	108	A
USGS	03109500	2016-07-31	269	A
USGS	03109500	2016-08-01	182	A
